anchor,other,score,byte_class_3gram_jaccard,prefix4_equal,class_equal,message_count_score,message_position_score,unknown_role_score,anchor_class,other_class,anchor_size,other_size,method
00030100:0x00F13003,00150100:0x02065002,0.229048,0.5125,False,False,0.071429,0.0,0.133333,0x3000,0x5000,1536,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00150100:0x00F62003,0.228571,0.571429,False,False,0.0,0.0,0.0,0x5000,0x2000,360,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00120000:0x047A2003,0.228395,0.51087,False,False,0.071429,0.0,0.133333,0x3000,0x2000,80,3920,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x02112002,00150100:0x00AC2001,0.228152,0.494624,False,True,0.090909,0.0,0.166667,0x2000,0x2000,4936,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00120000:0x00602000,0.227929,0.467391,False,False,0.125,0.0,0.222222,0x3000,0x2000,80,2024,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00120000:0x08562001,0.226299,0.431818,False,False,0.166667,0.0,0.285714,0x3000,0x2000,72,2072,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00150100:0x00AC2001,0.226245,0.505495,False,True,0.071429,0.0,0.133333,0x2000,0x2000,3920,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00150100:0x00AC2001,0.226124,0.406977,False,False,0.2,0.0,0.333333,0x5000,0x2000,360,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x02112002,00150100:0x01F95001,0.226048,0.489362,False,False,0.090909,0.0,0.166667,0x2000,0x5000,4936,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00120000:0x06642004,0.225824,0.5,False,False,0.076923,0.0,0.142857,0x3000,0x2000,80,3984,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00150100:0x01F95001,0.224048,0.5,False,False,0.071429,0.0,0.133333,0x2000,0x5000,3920,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00120000:0x02112002,0.223987,0.484211,False,False,0.090909,0.0,0.166667,0x3000,0x2000,80,4936,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00150100:0x00AC2001,0.223674,0.494624,False,True,0.076923,0.0,0.142857,0x2000,0x2000,3984,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00120000:0x09592005,0.223581,0.456522,False,False,0.125,0.0,0.222222,0x3000,0x2000,80,3848,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00602000,00150100:0x02065002,0.223581,0.456522,False,False,0.125,0.0,0.222222,0x2000,0x5000,2024,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00150100:0x01F95001,0.221569,0.489362,False,False,0.076923,0.0,0.142857,0x2000,0x5000,3984,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00F62003,00150100:0x02065002,0.219718,0.549296,False,False,0.0,0.0,0.0,0x2000,0x5000,320,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x09592005,00150100:0x02065002,0.219233,0.445652,False,False,0.125,0.0,0.222222,0x2000,0x5000,3848,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00150100:0x00F62003,0.217391,0.543478,False,False,0.0,0.0,0.0,0x6000,0x2000,456,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00006000,00150100:0x00F62003,0.217391,0.543478,False,False,0.0,0.0,0.0,0x6000,0x2000,456,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00006000,00150100:0x00F62003,0.217391,0.543478,False,False,0.0,0.0,0.0,0x6000,0x2000,456,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00F62003,00151100:0x00006000,0.217391,0.543478,False,False,0.0,0.0,0.0,0x2000,0x6000,320,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00030100:0x00D23001,0.21612,0.470588,False,False,0.083333,0.0,0.153846,0x2000,0x3000,720,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0D824000,00150100:0x02135003,0.213764,0.340659,False,False,0.25,0.0,0.4,0x4000,0x5000,1256,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00F13003,00150100:0x00AC2001,0.212283,0.470588,False,False,0.071429,0.0,0.133333,0x3000,0x2000,1536,80,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00150100:0x02065002,0.211414,0.458824,False,False,0.083333,0.0,0.153846,0x2000,0x5000,720,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x015D2006,00150100:0x02135003,0.211111,0.277778,False,False,0.333333,0.0,0.5,0x2000,0x5000,1440,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00120000:0x00602000,0.210537,0.423913,False,False,0.125,0.0,0.222222,0x3000,0x2000,72,2024,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00150100:0x00F62003,0.210526,0.526316,False,False,0.0,0.0,0.0,0x3000,0x2000,80,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00120000:0x02112002,0.209026,0.446809,False,False,0.090909,0.0,0.166667,0x3000,0x2000,80,4936,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00120000:0x047A2003,0.206656,0.456522,False,False,0.071429,0.0,0.133333,0x3000,0x2000,80,3920,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00120000:0x09592005,0.20619,0.413043,False,False,0.125,0.0,0.222222,0x3000,0x2000,72,3848,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x02112002,00150100:0x02065002,0.204771,0.43617,False,False,0.090909,0.0,0.166667,0x2000,0x5000,4936,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00120000:0x06642004,0.204548,0.446809,False,False,0.076923,0.0,0.142857,0x3000,0x2000,80,3984,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00150100:0x02065002,0.202308,0.445652,False,False,0.071429,0.0,0.133333,0x2000,0x5000,3920,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00150100:0x02065002,0.200292,0.43617,False,False,0.076923,0.0,0.142857,0x2000,0x5000,3984,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00602000,00150100:0x02135003,0.19843,0.302326,False,False,0.25,0.0,0.4,0x2000,0x5000,608,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x01813004,00150100:0x02135003,0.197982,0.301205,False,False,0.25,0.0,0.4,0x3000,0x5000,592,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00030100:0x00DC3004,0.197296,0.423529,False,False,0.083333,0.0,0.153846,0x2000,0x3000,720,72,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02465001,00150100:0x02135003,0.196667,0.333333,False,True,0.2,0.0,0.333333,0x5000,0x5000,360,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x022C5000,00150100:0x00F62003,0.193258,0.483146,False,False,0.0,0.0,0.0,0x5000,0x2000,208,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00120000:0x02112002,0.192005,0.404255,False,False,0.090909,0.0,0.166667,0x3000,0x2000,72,4936,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00120000:0x047A2003,0.189265,0.413043,False,False,0.071429,0.0,0.133333,0x3000,0x2000,72,3920,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00120000:0x06642004,0.187526,0.404255,False,False,0.076923,0.0,0.142857,0x3000,0x2000,72,3984,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x011E3000,00150100:0x02135003,0.185686,0.305882,False,False,0.2,0.0,0.333333,0x3000,0x5000,496,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00D23001,00150100:0x00F62003,0.184211,0.460526,False,False,0.0,0.0,0.0,0x3000,0x2000,80,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00150100:0x00F62003,0.178824,0.447059,False,False,0.0,0.0,0.0,0x6000,0x2000,312,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00396001,00150100:0x00F62003,0.178824,0.447059,False,False,0.0,0.0,0.0,0x6000,0x2000,312,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00396001,00150100:0x00F62003,0.178824,0.447059,False,False,0.0,0.0,0.0,0x6000,0x2000,312,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00150100:0x00F62003,00151100:0x00396001,0.178824,0.447059,False,False,0.0,0.0,0.0,0x2000,0x6000,320,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0B3A2007,00150100:0x02135003,0.168596,0.263158,False,False,0.2,0.0,0.333333,0x2000,0x5000,2640,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0C843001,00150100:0x02135003,0.16838,0.304878,False,False,0.142857,0.0,0.25,0x3000,0x5000,720,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x08562001,00150100:0x02135003,0.16421,0.276596,False,False,0.166667,0.0,0.285714,0x2000,0x5000,2072,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00DC3004,00150100:0x00F62003,0.163158,0.407895,False,False,0.0,0.0,0.0,0x3000,0x2000,72,320,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x0CDE3000,00150100:0x02135003,0.162923,0.304878,False,False,0.125,0.0,0.222222,0x3000,0x5000,640,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x01B13005,00150100:0x02135003,0.162708,0.290698,False,False,0.142857,0.0,0.25,0x3000,0x5000,944,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x00602000,00150100:0x02135003,0.161806,0.302083,False,False,0.125,0.0,0.222222,0x2000,0x5000,2024,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00E53002,00030100:0x02274000,0.16,0.4,False,False,0.0,0.0,0.0,0x3000,0x4000,96,40,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x09592005,00150100:0x02135003,0.157639,0.291667,False,False,0.125,0.0,0.222222,0x2000,0x5000,3848,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00F13003,00150100:0x02135003,0.151106,0.317647,False,False,0.071429,0.0,0.133333,0x3000,0x5000,1536,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x01F95001,0.147368,0.368421,False,False,0.0,0.0,0.0,0x4000,0x5000,40,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x011E3000,0.145,0.3625,False,False,0.0,0.0,0.0,0x4000,0x3000,40,496,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x02112002,00150100:0x02135003,0.144589,0.285714,False,False,0.090909,0.0,0.166667,0x2000,0x5000,4936,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x01813004,0.14359,0.358974,False,False,0.0,0.0,0.0,0x4000,0x3000,40,592,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00F13003,00030100:0x02274000,0.14321,0.358025,False,False,0.0,0.0,0.0,0x3000,0x4000,1536,40,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x02065002,0.140741,0.351852,False,False,0.0,0.0,0.0,0x4000,0x5000,40,104,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x047A2003,00150100:0x02135003,0.140714,0.291667,False,False,0.071429,0.0,0.133333,0x2000,0x5000,3920,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00120000:0x06642004,00150100:0x02135003,0.14011,0.285714,False,False,0.076923,0.0,0.142857,0x2000,0x5000,3984,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00006000,00030100:0x02274000,0.138462,0.346154,False,False,0.0,0.0,0.0,0x6000,0x4000,456,40,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x00006000,0.138462,0.346154,False,False,0.0,0.0,0.0,0x4000,0x6000,40,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x0C843001,0.138462,0.346154,False,False,0.0,0.0,0.0,0x4000,0x3000,40,720,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x0CDE3000,0.138462,0.346154,False,False,0.0,0.0,0.0,0x4000,0x3000,40,640,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x00006000,0.138462,0.346154,False,False,0.0,0.0,0.0,0x4000,0x6000,40,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00151100:0x00006000,0.138462,0.346154,False,False,0.0,0.0,0.0,0x4000,0x6000,40,456,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x08562001,0.136364,0.340909,False,False,0.0,0.0,0.0,0x4000,0x2000,40,2072,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x0B3A2007,0.136364,0.340909,False,False,0.0,0.0,0.0,0x4000,0x2000,40,2640,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x047A2003,0.136264,0.340659,False,False,0.0,0.0,0.0,0x4000,0x2000,40,3920,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x09592005,0.136264,0.340659,False,False,0.0,0.0,0.0,0x4000,0x2000,40,3848,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00BA3006,00030100:0x02274000,0.135593,0.338983,False,False,0.0,0.0,0.0,0x3000,0x4000,80,40,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00030100:0x022C5000,0.135211,0.338028,False,False,0.0,0.0,0.0,0x4000,0x5000,40,208,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00150100:0x02135003,0.133379,0.263736,False,False,0.083333,0.0,0.153846,0x2000,0x5000,720,128,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x06642004,0.133333,0.333333,False,False,0.0,0.0,0.0,0x4000,0x2000,40,3984,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00602000,00030100:0x02274000,0.131765,0.329412,False,False,0.0,0.0,0.0,0x2000,0x4000,720,40,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x015D2006,0.131765,0.329412,False,False,0.0,0.0,0.0,0x4000,0x2000,40,1440,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00C43000,00030100:0x02274000,0.13125,0.328125,False,False,0.0,0.0,0.0,0x3000,0x4000,112,40,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x00B62002,0.13012,0.325301,False,False,0.0,0.0,0.0,0x4000,0x2000,40,512,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00030100:0x02465001,0.13,0.325,False,False,0.0,0.0,0.0,0x4000,0x5000,40,360,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x00396001,00030100:0x02274000,0.129231,0.323077,False,False,0.0,0.0,0.0,0x6000,0x4000,312,40,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x00396001,0.129231,0.323077,False,False,0.0,0.0,0.0,0x4000,0x6000,40,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x00396001,0.129231,0.323077,False,False,0.0,0.0,0.0,0x4000,0x6000,40,312,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00151100:0x00396001,0.129231,0.323077,False,False,0.0,0.0,0.0,0x4000,0x6000,40,384,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x00602000,0.129032,0.322581,False,False,0.0,0.0,0.0,0x4000,0x2000,40,2024,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00120000:0x02112002,0.12766,0.319149,False,False,0.0,0.0,0.0,0x4000,0x2000,40,4936,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x01B13005,00030100:0x02274000,0.125301,0.313253,False,False,0.0,0.0,0.0,0x3000,0x4000,944,40,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x00602000,0.12381,0.309524,False,False,0.0,0.0,0.0,0x4000,0x2000,40,608,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x015C3003,0.122222,0.305556,False,False,0.0,0.0,0.0,0x4000,0x3000,40,296,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
00030100:0x02274000,00150100:0x01CB5000,0.121951,0.304878,False,False,0.0,0.0,0.0,0x4000,0x5000,40,368,byte-class 3-gram 0.40 + prefix4 0.20 + message-count 0.15 + message-position 0.15 + UNKNOWN-role 0.10
