pattern_type,scope,window,pattern_key,normalized_pattern,count,min_size,max_size,classes,resource_ids,roles,candidate_kind,evidence,confidence,sample_location,sample_raw_hex
normalized_byte_class_rle,unknown_control,unknown_control,9bc5a604cf5e270e441f70081ced223eb78206748deb771e48a757eb85f68ef1,byte-class RLE; see sample raw,1,125,125,0x2000,0x047A2003,pre_message,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00532BDC,06 01 05 00 05 00 00 16 df 0f 00 05 00 06 00 00 a6 e0 0f 00 10 30 07 25 03 00 02 23 06 01 10 30 af 24 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 cd 30 f0 88 c2 a0 21 29 f0 df d1 3c f0 a1 08 b4 79 7d f0 c1 96 84 94 b0 95 92 8a 46 08 9b 95 7e 9d e6 f1 21 27 f1 94 98 9c 77 7e 9c 46 08 51 50 50 60 75 be a2 21 62 f0 bd f3 cd f0 9c c2 93 0d ff 00 0d 00 ff ff ff ff 80 00 28 00
normalized_byte_class_rle,unknown_control,unknown_control,8efb06262016b1d4dfd0ce87aa98fdb984372a253da1742c7f3c9e8e59b0cbc7,byte-class RLE; see sample raw,1,255,255,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00532C75,ff ff e0 00 50 00 81 0e 00 80 00 79 95 46 08 9c c2 9a 99 b4 2e f4 95 98 82 be 08 21 f0 d1 e3 99 21 62 f0 bd f3 cd f0 88 7b 8c be a2 08 d7 c6 e7 47 61 f2 9d 21 d7 39 f0 eb 3b f0 88 46 43 0d ff 00 02 03 00 05 23 06 02 10 30 06 25 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 48 f3 a0 35 f0 e5 7f 21 62 f0 78 f1 92 bc 8c bd c0 f0 9d 08 e6 f1 21 d8 f0 88 9c 80 b5 46 08 51 50 50 60 99 77 77 c2 93 46 08 90 be 99 21 d7 f0 c1 f1 62 f0 bd f3 cd f0 88 46 0d ff 00 02 02 05 00 05 00 00 a6 e0 0f 00 05 00 06 00 00 50 e1 0f 00 10 30 ea 26 03 00 02 23 06 01 10 30 a2 25 0d 00 ff ff ff ff c0 00 3c 00 81 0e 00 80 00 e6 f1 21 27 f1 94 98 9c 77 7e 9c 46 08 51 50 50 60 75 be a2 21 e2 c6 db 99 08 4d f0 c4 f2 bd f3 cd f0 8a 98 b6 bd a0 9d 46 0d ff 00 0d 00 ff ff ff ff d0 00 3c 00
normalized_byte_class_rle,unknown_control,unknown_control,114bec6e1dcd2a52f93b570c04d8b164f3290befbc17571e5f9e9afefc5f5b22,byte-class RLE; see sample raw,1,78,78,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00532DAD,23 06 02 10 30 a9 26 0d 00 ff ff ff ff a0 00 50 00 81 0e 00 80 00 7d be 93 95 98 54 f1 8d f0 a1 08 90 79 a1 f1 95 98 92 88 08 93 84 9b 8d f0 b3 98 b6 95 92 67 f0 08 62 f0 78 f1 92 bc 8a 98 46 46 0d ff 00 0d 00 ff ff ff ff d0 00 50 00
normalized_byte_class_rle,unknown_control,unknown_control,b178005551408132dee3498d592f275a640955ed262e97c0fe3e61e203b9b9e7,byte-class RLE; see sample raw,1,82,82,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00532E31,ff ff d0 00 50 00 81 0e 00 80 00 79 79 46 21 93 b0 88 be 98 9c c2 7e 46 08 ac f4 c1 f5 a1 86 be 7e bb 9c c2 93 08 b4 79 51 5f f0 b6 be a2 8a f0 bc 89 f1 8e bd ba 08 80 95 9a 21 8a f0 bc 89 f1 8e bd c2 93 46 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00
normalized_byte_class_rle,unknown_control,unknown_control,85c0349365b8c02fd0aa1962dc7ecd6b212faa885f90a160f54192b686b0e6a4,byte-class RLE; see sample raw,1,173,173,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00532EB4,23 06 03 10 30 e9 26 0d 00 ff ff ff ff 90 00 50 00 81 0e 00 80 00 51 50 50 60 75 be a2 08 9b 79 9d 7e 9c bd c2 93 46 08 e6 f1 21 9b 86 7e 9d 08 27 f1 94 98 9c 77 7e 9c 46 0d ff 00 02 02 05 00 05 00 00 50 e1 0f 00 05 00 06 00 00 82 e1 0f 00 10 30 bb 28 03 00 02 23 06 01 10 30 81 27 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 80 00 e6 f1 21 9b 86 7e 9d 27 f1 94 98 9c 77 7e 9c 08 51 50 50 60 75 be a2 08 79 b0 82 77 82 c2 93 46 08 21 f0 d1 e3 99 4d f0 c4 f2 21 62 f0 bd f3 cd f0 88 46 0d ff 00 0d 00 ff ff ff ff 90 00 3c 00
normalized_byte_class_rle,unknown_control,unknown_control,b13f613b89082245907c415ec7646e2bda10c868fe2f176c11efedb3f3941fcd,byte-class RLE; see sample raw,1,135,135,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00532F8C,23 06 02 10 30 5e 28 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 aa f0 7e 46 21 62 f0 21 f4 78 f1 98 92 bb 08 99 95 7e 77 aa f0 c1 82 f0 95 98 46 08 cd 30 f0 88 c2 08 4c f3 a2 8e 98 b6 bb 9c 77 9a 9c 46 07 0e 00 80 00 90 79 93 9c 46 08 db f4 7e 9c 21 c8 f0 32 f1 a0 aa f0 c1 82 f0 7d 79 46 46 08 20 f0 20 f0 20 f0 e4 43 08 21 f0 d1 e3 95 98 77 77 b4 c2 93 9c 74 43 0d ff 00 0d 00 ff ff ff ff d0 00 14 00
normalized_byte_class_rle,unknown_control,unknown_control,d124a20a244e76b86016680229c5c0d99f16e540e03a60a3f527270ce3035638,byte-class RLE; see sample raw,1,770,770,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053302C,ff ff c0 00 3c 00 81 0e 00 80 00 df f0 82 21 51 50 50 60 d8 f0 88 9c 80 b5 08 e1 f3 b4 4d f0 8b f6 9d d8 f0 8a 98 82 be ba 08 ad bb 43 21 9c 74 4d f0 8b f6 9d 41 0d ff 00 02 03 00 05 23 06 03 10 30 ba 28 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 c8 f0 32 f1 9d aa f0 c1 25 f4 98 92 bb 08 9d f2 c1 7d f4 7d 79 46 46 21 20 f0 20 f0 20 f0 e4 43 08 df f0 82 e6 f1 c1 b8 f1 95 98 24 f0 c4 3a f0 cd a0 28 f3 aa 08 42 f1 7e 9c 77 9a 9c 74 43 0d ff 00 02 02 05 00 05 00 00 82 e1 0f 00 05 00 06 00 00 9a e2 0f 00 10 30 d1 28 05 00 05 00 00 9a e2 0f 00 05 00 06 00 00 da 37 20 00 10 30 cd 2a 03 00 02 23 06 01 10 30 83 29 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 80 00 e6 f1 a1 23 f6 95 98 80 92 84 9b 08 7d be a1 21 80 f3 c1 b6 95 98 92 c2 93 46 08 aa f0 74 f1 9d a4 f1 7c f0 7e 84 98 08 6c f4 da f0 b4 8a 9c 77 99 46 46 0d ff 00 0d 00 ff ff ff ff d0 00 50 00 32 0e 00 29 00 b0 21 97 f5 e7 f0 95 98 a0 a1 cf f3 77 b4 c2 93 09 0e 00 27 00 08 4d f4 5f f0 99 60 f6 b4 21 d1 f5 55 f1 8a 92 8f 08 9c c2 8e b4 f0 b0 99 08 8a f0 bb be 94 b0 95 92 7e bb 9c 0d ff 00 02 03 00 02 23 06 02 10 30 73 2a 0d 00 ff ff ff ff d0 00 3c 00 81 0e 00 80 00 46 90 79 77 b6 08 86 a0 e6 f1 21 9d f0 78 f1 9d 08 b4 bb 95 94 b0 95 98 77 77 a0 7e 77 44 0d ff 00 0d 00 ff ff ff ff a0 00 28 00 32 0e 00 27 00 75 75 21 60 f6 9d a1 08 6c f0 3d f6 a0 9c 77 e6 f1 93 7e bb 9c 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 c4 3f f0 3a f0 df 21 7d b0 7b 95 98 35 f0 e5 74 46 08 7d be 46 21 9c c2 98 08 51 f6 c1 2e f4 95 92 bb 77 77 7e 46 09 08 79 95 21 79 79 e4 46 43 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 32 0e 00 2a 00 9c 46 21 c1 f3 82 9c 95 98 43 08 cd 30 f0 88 c2 9d d9 f0 57 f6 7e 84 92 c2 93 bf 44 08 90 be 9c bb 90 a0 e6 f1 99 28 f0 3e f0 de 3a f0 e9 08 99 b4 8a 98 b6 be ba 21 9c 95 44 0d ff 00 02 03 00 05 23 06 03 10 30 cc 2a 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 79 79 e4 43 21 90 79 8c bd 08 75 77 96 a0 3d f4 80 9c 21 f0 3b f0 a0 54 f2 08 43 f3 7d f0 77 95 a3 77 9d 82 f0 95 98 b0 f3 bd ba 46 08 b6 95 9a b0 f3 be bd c2 93 46 21 79 79 e4 41 0d ff 00 02 02 05 00 05 00 00 da 37 20 00 05 00 06 00 00 76 86 30 00 10 30 af 2c 03 00 02 23 06 01 10 30 61 2b 0d 00 ff ff ff ff 90 00 3c 00 81 0e 00 80 00 cd 30 f0 88 c2 c1 08 cf f0 77 98 a0 a3 f0 77 21 f2 c8 f0 46 08 88 a5 8a 82 9c bd 9c 74 0d ff 00 0d 00 ff ff ff ff d0 00 50 00
normalized_byte_class_rle,unknown_control,unknown_control,d3383764b1fca988918cc15f91e5969cfa0baa86c92ff0d693f10324b7dea4d8,byte-class RLE; see sample raw,1,463,463,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053336C,23 06 02 10 30 5e 2c 0d 00 ff ff ff ff e0 00 3c 00 81 0e 00 80 00 77 82 bb 9c c2 99 b4 21 90 c2 9c 08 49 f5 8d 7e 8a 77 26 f2 7f f4 a1 99 80 9c 77 ba 43 08 4d f5 ca f2 92 94 9d 21 b6 f4 c0 be 94 b0 79 0d ff 00 0d 00 ff ff ff ff d0 00 28 00 12 0e 00 13 00 46 90 be 95 98 08 49 f5 8d 7e 8a 77 86 9a 9c c2 99 8c 7e 44 0d ff 00 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 80 00 c8 f0 a1 61 f2 a0 eb f2 97 f2 93 7e bb 9c 43 08 93 77 77 94 21 62 f0 da f0 9c cd 30 f0 88 c2 c1 08 ac f3 6d f1 9c c8 f0 9d 9c c2 7e 08 6b f2 be 98 84 bd b4 c2 7e 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 42 0e 00 36 00 aa aa 95 21 4d f0 8b f6 9d 77 92 77 95 98 08 bb f0 b8 f1 94 7f 75 95 7e bb 08 6b f2 be 98 84 9f 7a c2 93 43 08 9c c2 7e 21 b6 b6 86 8a 77 b4 c2 93 9c 43 0d ff 00 02 03 00 05 23 06 03 10 30 ae 2c 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 80 00 77 77 c2 93 08 86 c2 9c bb f0 b8 f1 94 c1 41 f7 7b bd a0 b4 08 7d be 92 94 b4 f0 bc f2 bc a0 6c f4 da f0 93 8a 46 08 80 94 95 9a 21 72 f1 7b 9c 77 9a 9c 0d ff 00 02 02 05 00 05 00 00 76 86 30 00 05 00 06 00 00 c6 fe 30 00 10 30 df 2e 03 00 02 23 06 01 10 30 9d 2d 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 54 f1 8f f1 21 26 f0 eb d1 c6 9e f2 7f c0 f0 9d b4 08 76 f1 8a 98 21 ba 82 88 f0 bd 95 98 64 f0 93 8f 46 08 7d b3 7a bb 49 f1 42 f1 af f3 bc f2 bc 9d 9a 95 98 b4 08 b6 ab 7a 26 f5 7d f0 93 bf 21 bb f0 c1 96 84 bf ba 0d ff 00 0d 00 ff ff ff ff b0 00 28 00
normalized_byte_class_rle,unknown_control,unknown_control,af90fe9e016ae071f3d9ff77188f276d1d9adb6e5720f27f7086b5c4fb391663,byte-class RLE; see sample raw,1,163,163,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053355D,ff ff e0 00 50 00 42 0e 00 37 00 21 f0 47 db 26 f0 c5 c4 7f 76 f1 7b 98 bd c2 93 46 08 d2 3c f0 26 f0 7f 77 9c 82 9c 95 98 08 21 f0 47 db 97 f2 b4 75 c2 9c 95 f1 96 f1 9c c2 93 08 8a b9 79 7f 9f 7a ba 46 0d ff 00 02 03 00 02 23 06 02 10 30 8d 2e 0d 00 ff ff ff ff c0 00 50 00 81 0e 00 80 00 21 f0 47 db 26 f0 c5 c4 7f 76 f1 7b 98 bd 44 08 90 be 95 98 b4 8a 7e 8a 98 08 c8 40 f0 d7 a0 9c c2 99 b4 a2 f2 77 9a f0 b2 08 4e f2 77 77 f8 95 98 b6 96 7e 44 0d ff 00 0d 00 ff ff ff ff a0 00 14 00
normalized_byte_class_rle,unknown_control,unknown_control,eb485fc1096e9960ca683c5b960973cb02f1cef38ec523aaf3962c6e5696d9a3,byte-class RLE; see sample raw,2,75,75,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00533616,ff ff d0 00 50 00 81 0e 00 80 00 8b b5 75 21 90 77 96 c1 e0 f1 8e a2 08 9e f2 a0 27 f6 5b f6 b4 77 9c 82 9c bd a0 7e 46 08 9c c2 93 7e 4d f0 e8 f0 4e f0 9e f2 95 98 08 9c f3 8b 93 9c 43 0d ff 00 0d 00 ff ff ff ff c0 00 50 00
normalized_byte_class_rle,unknown_control,unknown_control,8ada905cee5b3e74e43925a8e78061821c2f2de42dae2fbaa32ff0b14d690a9f,byte-class RLE; see sample raw,1,211,211,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00533698,23 06 03 10 30 de 2e 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 80 00 87 94 b5 87 94 b5 8a 98 bd ba bc b5 08 7b f0 7e bc b6 8c 77 8f 43 21 b0 74 46 08 c4 f1 20 f4 8a ba 79 7f 9c 77 95 98 a0 9d a1 08 70 f0 c0 bc 9c 77 84 9b 9c 0d ff 00 02 02 05 00 05 00 00 c6 fe 30 00 05 00 06 00 00 4a 01 41 00 10 30 fb 30 03 00 02 23 06 01 10 30 c8 2f 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 54 f1 8f f1 21 26 f0 eb d1 c6 9e f2 7f c0 f0 9d b4 08 76 f1 8a 98 21 ba 82 88 f0 bd 95 98 64 f0 93 8f 46 08 7d b3 7a bb 49 f1 42 f1 af f3 bc f2 bc 9d 9a 95 98 b4 08 b6 ab 7a 26 f5 7d f0 93 bf 21 bb f0 c1 96 84 bf ba 0d ff 00 0d 00 ff ff ff ff b0 00 28 00
normalized_byte_class_rle,unknown_control,unknown_control,d0f40a289ea9d94224cf9f5bbd48bf0851a55272f99eb59a18b9e2e8bffafb78,byte-class RLE; see sample raw,1,158,158,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053378D,ff ff e0 00 50 00 42 0e 00 33 00 8b 95 94 b5 c2 92 94 7f 77 9c 82 9c 95 98 08 e0 47 3a f0 a0 a5 f0 08 41 f7 7b bb be 9c 82 9c 95 98 46 08 21 f0 47 db 26 f0 c5 c4 21 76 f1 7b 98 bd c2 93 46 0d ff 00 02 03 00 02 23 06 02 10 30 a9 30 0d 00 ff ff ff ff c0 00 50 00 81 0e 00 80 00 21 f0 47 db 26 f0 c5 c4 7f 76 f1 7b 98 bd 44 08 90 be 95 98 b4 8a 7e 8a 98 08 c8 40 f0 d7 a0 9c c2 99 b4 a2 f2 77 9a f0 b2 08 4e f2 77 77 f8 95 98 b6 96 7e 44 0d ff 00 0d 00 ff ff ff ff a0 00 14 00
normalized_byte_class_rle,unknown_control,unknown_control,1faf02c651541ec70e741efc0058a06c4e61f7adb23e68fb1ffd298084f0575c,byte-class RLE; see sample raw,1,191,191,0x2000,0x047A2003,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x005338B4,23 06 03 10 30 fa 30 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 80 00 87 94 b5 87 94 b5 8a 98 bd ba bc b5 08 7b f0 7e bc b6 8c 77 8f 43 21 b0 74 46 08 c4 f1 20 f4 8a ba 79 7f 9c 77 95 98 a0 9d a1 08 70 f0 c0 bc 9c 77 84 9b 9c 0d ff 00 02 02 05 00 05 00 00 4a 01 41 00 10 30 19 33 03 00 02 23 06 01 10 30 e5 31 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 c8 f0 9d 88 f0 bb be 9c 77 7e bb 95 98 08 b1 c2 9c 6d f5 97 f5 b1 f0 88 21 7d be b4 08 8e 95 7e 82 21 f0 d1 e3 46 f5 95 98 92 a0 9d 46 08 d5 f2 26 f3 9d c1 f5 84 94 b5 77 90 79 93 ba 0d ff 00 0d 00 ff ff ff ff e0 00 3c 00
normalized_byte_class_rle,unknown_control,unknown_control,acb7438793ba30335bba615522a806b689c63acc8b6d5cd2718e9839e5f8f671,byte-class RLE; see sample raw,1,398,398,0x2000,0x047A2003,resource_tail,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x0053399A,0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 77 b6 74 21 aa f0 9d 77 92 95 98 21 9c c2 7e 08 aa f0 74 f1 9d 6c f4 da f0 8a 98 9c 77 b1 92 77 9d 08 a1 f1 c0 be 98 c6 35 f0 93 bf 44 21 93 7e bb 46 08 94 b9 95 9a a1 f0 9d 84 f1 92 93 84 88 0d ff 00 02 03 00 02 23 06 02 10 30 be 32 0d 00 ff ff ff ff d0 00 3c 00 81 0e 00 80 00 a1 f0 bd 93 84 a1 f0 bd 93 84 46 08 cd 30 f0 88 c2 9d b4 52 b9 f1 9a 21 f0 d1 e3 a1 08 b6 bb 9c 77 95 98 da f4 95 92 c2 93 0d ff 00 0d 00 ff ff ff ff b0 00 50 00 42 0e 00 36 00 86 a0 4e a1 f0 bd 93 84 4f 95 f1 96 f1 9d 08 9c 95 92 bb 21 b4 79 08 27 f1 94 92 b4 82 f5 c1 f2 93 9c 43 08 a3 f5 66 f0 99 b6 bc 8c 81 c2 9c ba 43 0d ff 00 0d 00 ff ff ff ff c0 00 50 00 81 0e 00 80 00 77 b6 46 21 a1 f0 bd 93 84 93 95 98 43 08 aa f0 74 f1 c1 60 f1 e0 f0 95 92 bc 8a 9c 77 ba 08 45 f4 cf f2 9d b4 b0 be 92 21 c8 f0 a0 61 f2 a0 08 a4 f1 a0 55 f1 88 21 9c b3 9c 77 99 82 be 0d ff 00 02 03 00 05 23 06 03 10 30 18 33 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 80 00 b0 74 46 21 a1 f0 bd 93 84 9a 77 79 ba bc b4 08 94 b9 95 9a 7d e6 f1 c1 32 f0 e2 3d f0 9d 08 73 f0 e6 f1 8a 92 bc a1 8c bd 7e b4 9f 46 08 77 b6 21 21 f0 d1 e3 9c c2 98 8a 9c 77 88 43 0d ff 00 02 02 02 00 00 00 00 00 00
normalized_byte_class_rle,unknown_control,unknown_control,94581745d550f0772481a1ea0e9afe870deb3c194a800e0011218669178e0cd9,byte-class RLE; see sample raw,1,111,111,0x2000,0x06642004,pre_message,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00533B2C,06 01 05 00 05 00 00 16 df 0f 00 05 00 06 00 00 a6 e0 0f 00 10 30 16 35 03 00 02 24 06 01 10 30 c2 33 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 46 c4 ec cf c5 08 df f0 82 b0 f3 95 98 80 98 82 be ba 7c 08 c4 ec cf a1 e1 3d f0 88 f1 b3 87 9a 80 99 08 82 92 a2 bd 61 f2 8b b5 9f 7a 93 bf 7c 44 0d ff 00 0d 00 ff ff ff ff b0 00 3c 00
normalized_byte_class_rle,unknown_control,unknown_control,10d6f197ba812c88b5be6db0c3055c5969b86cb8b1daadd912aebaa598b7c54a,byte-class RLE; see sample raw,1,89,89,0x2000,0x06642004,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00533BCD,24 06 02 10 30 ca 34 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 90 79 93 43 21 c4 3f f0 3a f0 df a0 c4 ec cf a1 08 60 f6 a0 6c f2 a0 c4 ec cf 93 8f e4 43 08 9c c2 93 21 75 c2 92 bb 08 c4 ec cf a0 86 9a ec f1 95 98 c2 a0 7e 42 0d ff 00 0d 00 ff ff ff ff c0 00 3c 00
normalized_byte_class_rle,unknown_control,unknown_control,3946b54d4923bcce6cd6c8a3e6d1dbbe673e5e9d57153fc31e4622e8296a4cac,byte-class RLE; see sample raw,1,80,80,0x2000,0x06642004,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00533C53,ff ff d0 00 50 00 81 0e 00 81 00 46 c4 ec cf 7f b0 f3 95 98 80 92 42 08 90 8a 98 ea 3f f0 2d f0 c8 42 21 8c 85 7a 43 08 c4 3f f0 3a f0 df a0 c4 ec cf a1 08 a0 f1 ed f0 9e f2 a0 ba 79 9c 61 f2 93 9c 43 0d ff 00 0d 00 ff ff ff ff e0 00 50 00
normalized_byte_class_rle,unknown_control,unknown_control,4d85d8b9c15f686fc63c78de55254e2f5c0499d7bad2ef3e5bbf08c1be237d7c,byte-class RLE; see sample raw,1,487,487,0x2000,0x06642004,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00533CD5,24 06 03 10 30 15 35 0d 00 ff ff ff ff a0 00 50 00 81 0e 00 81 00 c4 ec cf 7f 23 f6 95 98 80 92 43 08 c4 ec cf e4 43 21 4d f4 b9 f1 a1 08 75 c2 9c 35 f0 e5 9c c2 7e 9d 08 c1 f5 84 9c 77 99 82 be ba cb 41 0d ff 00 02 02 05 00 05 00 00 a6 e0 0f 00 05 00 06 00 00 50 e1 0f 00 10 30 17 37 03 00 02 24 06 01 10 30 ba 35 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 a0 f1 ed f0 9e f2 a0 61 f2 c4 3f f0 3a f0 df c4 ec cf e4 43 08 7d 7e 7b bc 9c 88 77 43 08 c4 ec cf a1 21 77 96 7e b0 f3 95 98 82 bd 9a 08 81 f2 8b 98 34 f5 95 98 b0 8a 92 43 0d ff 00 0d 00 ff ff ff ff e0 00 3c 00 32 0e 00 2a 00 93 7e bb 21 90 a0 4e c4 ec cf 4f 95 98 a0 08 b6 b3 bf 95 98 2e f4 95 98 bd 93 bf 46 08 a0 f3 82 8e 7a 9c 74 46 0d ff 00 02 03 00 02 24 06 02 10 30 c2 36 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 c4 ec cf a1 c4 ec cf 95 8c ba 7c 43 08 99 21 23 f6 95 98 80 92 95 98 86 9a a1 08 77 ba 77 ba 21 24 f0 c4 3a f0 cd a0 27 f6 5b f6 9d 08 3c f0 2a f0 3a f0 da 95 8c 7e 44 0d ff 00 0d 00 ff ff ff ff b0 00 50 00 32 0e 00 2b 00 b0 74 9c 21 ac f4 c1 f5 a1 ef f2 84 f2 93 43 08 4d f4 b9 f1 86 90 c1 f5 84 9f 7a 08 90 79 20 f4 b0 95 98 bd c2 93 08 60 f6 a0 9b f1 98 c1 6d f5 84 98 ac f4 96 43 0d ff 00 0d 00 ff ff ff ff e0 00 50 00 81 0e 00 81 00 4e 60 f6 a0 9b f1 98 c1 6d f5 84 98 ac f4 96 4f 46 43 08 7d be a0 c4 ec cf 2b f1 2e f4 27 f3 9d 21 b0 92 08 bf f1 92 9c bd 51 2b f0 47 da 7f ce f1 c0 95 92 43 08 b6 95 a3 21 7e 95 94 7a 47 8f e4 43 0d ff 00 0d 00 ff ff ff ff 50 00 14 00
normalized_byte_class_rle,unknown_control,unknown_control,f6908de62de40ea68422d63f9c5571a1c98270758c67a57296959e16de058e2d,byte-class RLE; see sample raw,1,124,124,0x2000,0x06642004,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00533ECD,24 06 03 10 30 16 37 0d 00 ff ff ff ff d0 00 50 00 81 0e 00 81 00 c4 ec cf c5 43 21 ef f2 84 f2 a1 08 c4 ec cf a0 8a f5 7b 92 81 bd c6 f2 77 6c f2 99 08 24 f0 c4 3a f0 cd a0 27 f6 5b f6 c1 08 a8 94 a0 b3 8a 98 82 93 88 77 ba 7c 41 0d ff 00 02 02 05 00 05 00 00 50 e1 0f 00 05 00 06 00 00 82 e1 0f 00 10 30 51 39 03 00 02 24 06 01 10 30 c2 37 0d 00 ff ff ff ff d0 00 28 00
normalized_byte_class_rle,unknown_control,unknown_control,1a093a38179ea294c82fed1298455bd25e9155b8c099d2ab9e4a9b524027f6f1,byte-class RLE; see sample raw,1,116,116,0x2000,0x06642004,between_messages,byte_class_only,same byte-class run structure; values are not interpreted,MEDIUM,/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT:0x00533F6A,ff ff e0 00 50 00 81 0e 00 81 00 7d be a1 21 b4 f0 a0 a3 f3 44 f6 c1 8a 98 c2 93 43 07 0e 00 81 00 26 f0 eb d1 c6 9e f2 a0 27 f6 5b f6 b4 76 f1 7b 98 98 08 94 b9 95 9a 99 b4 7f f1 c1 64 f1 8c 9a 08 c4 ec cf a0 b4 f0 9d 21 b4 f2 95 98 08 80 b6 7f 95 92 bc b4 8c 95 7e bb 9c 43 0d ff 00 02 03 00 02 24 06 02 10 30 f3 38 0d 00 ff ff ff ff 90 00 14 00
