id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0673_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0673,,2,0x12E35,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0674_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0674,,1,0x12E5A,,22 F1 46 F0 28 45 F0 46 F0 A1 56 F1 96 6C,行動・移動を増やす,행동력·이동력 상승,A5 E7 F7 93 F8 28 6B E7 F7 93 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0674_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0674,,2,0x12E69,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0675_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0675,,1,0x12E93,,E4 F4 8F F3 BC F2 80 3F F0 34 F3 79 F6 A1 56 F1 96 6C,<E4F4>機中の回避率を増やす,대기 중 회피율 상승,8D 6D 20 E5 F4 20 CC C9 AA F7 20 BD 2E F8,,"[""<E4F4>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0675_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0675,,2,0x12EA6,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0676_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0676,,1,0x12ECE,,3F F0 34 F3 C5 F1 20 2D F0 B2 F1 74 F3 79 F6 79 83 F5 37 F0 6C 9D,回避後　一定確率で反撃する,회피 후 일정 확률로 반격,CC C9 20 CD F4 20 92 93 20 92 F4 67 F8 79 20 6A F9 B3 F4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0676_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0676,,2,0x12EE5,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0677_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0677,,1,0x12F09,,AD A8 EA C1 27 80 C2 E2 27 BA A1 56 F1 96 6C,カウンターのダメージを増やす,반격 피해 상승,6A F9 B3 F4 20 C9 74 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0677_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0677,,2,0x12F19,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0678_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0678,,1,0x12F3F,,EB F0 EC F0 BC F2 80 A4 A6 C7 E1 80 2A F3 5A F0 47 F0 AA F2 A1 BE F1 81 F4 6C 9D,戦闘中のアイテムの準備時間を短縮する,전투 아이템 준비시간 단축,BB 64 F2 20 70 6B 65 F1 20 66 F4 98 88 A9 F0 20 C7 F7 7B F2,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0678_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0678,,2,0x12F5B,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0679_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0679,,1,0x12F85,,B1 EC C7 A5 AD ED 80 36 F0 37 F0 3F F0 9E F1 A1 56 F1 96 6C,クリティカルの攻撃回数を増やす,크리티컬 공격 횟수 상승,44 F7 6A A9 F3 C3 F5 20 D8 F5 B3 F4 20 D7 F8 8B 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0679_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0679,,2,0x12F9A,,4C F0 ED F5 BB AF ED EE DA ED 2B 35,必<EDF5>スキルレベル：5,필살기 레벨＋5,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 35,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0680_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0680,,1,0x12FC7,,3D F0 5B F0 A1 DE F0 75 72 4E F0 28 4A F0 4B F0 A1 AF E4 EA BD ED 6C 9D,自分を<DEF0>った技・魔法をキャンセルする,자신을 노린 기술·마법 캔슬,81 B0 A1 20 68 F7 B6 F8 20 6D 9A F7 28 5C 78 F9 20 5B F5 D8 F7,,"[""<DEF0>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0680_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0680,,2,0x12FE0,,4C F0 ED F5 BB AF ED EE DA ED 2B 34,必<EDF5>スキルレベル：4,필살기 레벨＋4,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 34,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0681_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0681,,1,0x13009,,3A F0 80 36 F0 37 F0 7D DD F0 6A 78 D2 F2 AA F2 C5 F0 7D 38 F0 39 F0 6C 9D,敵の攻撃に対して<D2F2>間的に防御する,적 공격에 순간 방어,41 F0 20 D8 F5 B3 F4 7D 20 99 F7 A9 F0 20 71 F9 69,,"[""<D2F2>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0681_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0681,,2,0x13023,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0682_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0682,,1,0x13048,,C2 E2 27 BA A1 97 F1 64 78 94 84 9D 90 7C 62 7C 9D,ダメージを受けてもひるまなくなる,피격 경직 방지,C9 B3 F4 20 D0 F4 9D F5 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0682_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0682,,2,0x1305A,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0683_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0683,,1,0x13079,,38 F0 39 F0 A1 4F F2 22 F1 BC F2 7D 97 F1 64 9D C2 E2 27 BA A1 73 F1 9B 6C,防御を実行中に受けるダメージを減らす,방어 중 받는 피해 감소,71 F9 69 20 E5 F4 20 6B F9 73 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0683_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0683,,2,0x13093,,4C F0 ED F5 BB AF ED EE DA ED 2B 33,必<EDF5>スキルレベル：3,필살기 레벨＋3,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 33,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0684_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0684,,1,0x130BB,,97 F1 64 72 C2 E2 27 BA 80 31 30 3F F6 A1 D6 F4 5D F0 7D 69 F1 6C,受けたダメージの10％を<D6F4>手に<69F1>す,받은 피해의 10％를 반사,6B F9 5D 20 C9 74 75 20 31 30 3F F6 87 20 6A F9 7E,,"[""<D6F4>"", ""<69F1>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0684_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0684,,2,0x130D2,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0685_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0685,,1,0x130F2,,4C 49 80 47 F0 AA F2 3F F0 B6 F0 80 AA F2 49 F7 A1 BE F1 81 F4 6C 9D,SPの時間回復の間<49F7>を短縮する,SP 자동회복 간격 단축,4C 49 20 81 E7 F7 CC D0 20 A9 F0 B3 F4 20 C7 F7 7B F2,,"[""<49F7>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0685_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0685,,2,0x1310A,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0686_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0686,,1,0x13126,,C2 E2 27 BA A1 97 F1 64 9D 7A 4C F0 4D F0 4E F0 79 83 F5 37 F0 6C 9D,ダメージを受けると必殺技で反撃する,피격 시 필살기로 반격,C9 B3 F4 20 88 20 A1 F7 E8 6D 79 20 6A F9 B3 F4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0686_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0686,,2,0x1313E,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0687_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0687,,1,0x13168,,B5 EA DD 28 B1 EC C7 A5 AD ED 80 B4 F6 5F BE F1 62 7C 9D,コンボ・クリティカルの隙が短くなる,콤보·크리티컬 빈틈 감소,A6 F6 89 28 44 F7 6A A9 F3 C3 F5 20 DD F3 9E F3 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0687_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0687,,2,0x1317C,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0688_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0688,,1,0x1319C,,36 F0 37 F0 28 38 F0 39 F0 A1 56 F1 96 6C,攻撃・防御を増やす,공격력·방어력 상승,D8 F5 B3 F4 93 F8 28 71 F9 69 93 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0688_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0688,,2,0x131AB,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0689_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0689,,1,0x131D6,,34 F1 42 F0 41 49 A1 56 F1 96 6C,最大HPを増やす,최대 HP 상승,2F F2 8D 20 41 49 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0689_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0689,,2,0x131E2,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0690_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0690,,1,0x13207,,B5 EA DD 80 42 49 C2 E2 27 BA A1 56 F1 96 6C,コンボのIPダメージを増やす,콤보 IP 피해 상승,A6 F6 89 20 42 49 20 C9 74 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0690_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0690,,2,0x13217,,4C F0 ED F5 BB AF ED EE DA ED 2B 32,必<EDF5>スキルレベル：2,필살기 레벨＋2,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 32,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0691_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0691,,1,0x13242,,AF E4 EA BD ED BC F0 C2 F0 80 84 F0 85 F0 A1 56 F1 96 6C,キャンセル効果の威力を増やす,캔슬 위력 상승,5B F5 D8 F7 20 3F F7 93 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0691_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0691,,2,0x13256,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
ITEM_0692_EFFECT_1,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0692,,1,0x1327C,,42 49 C2 E2 27 BA A1 73 F1 9B 6C,IPダメージを減らす,IP 피해 감소,42 49 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0692_EFFECT_2,ITEM,skill,GR3.MDZ,GR3.MDT,ITEM_RECORD_0692,,2,0x13288,,4C F0 ED F5 BB AF ED EE DA ED 2B 31,必<EDF5>スキルレベル：1,필살기 레벨＋1,A1 F7 E8 6D 20 8E F8 7A F9 2B F0 31,,"[""<EDF5>""]",TRANSLATED,NO,positional item HELP trailer; skill-level rule,
